"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year","depth","lon","lat","sat","satcut"
"1474","Gray",-107.86,"Meade NW",1973-01-18,372957100291101,69,0,c(-100.488329, 37.499804),"1973","143-72",-100.488329,37.499804,189.1755371,"132-197"
"1475","Gray",-107.95,"Meade NW",1974-01-24,372957100291101,69,0,c(-100.488329, 37.499804),"1974","143-72",-100.488329,37.499804,189.1755371,"132-197"
"1476","Gray",-109.92,"Meade NW",1975-01-14,372957100291101,69,0,c(-100.488329, 37.499804),"1975","143-72",-100.488329,37.499804,189.1755371,"132-197"
"1477","Gray",-112.08,"Meade NW",1976-01-26,372957100291101,69,0,c(-100.488329, 37.499804),"1976","143-72",-100.488329,37.499804,189.1755371,"132-197"
"1478","Gray",-117.26,"Meade NW",1977-01-10,372957100291101,69,0,c(-100.488329, 37.499804),"1977","143-72",-100.488329,37.499804,189.1755371,"132-197"
"1479","Gray",-118.26,"Meade NW",1978-01-19,372957100291101,69,0,c(-100.488329, 37.499804),"1978","143-72",-100.488329,37.499804,189.1755371,"132-197"
"1480","Gray",-121.54,"Meade NW",1979-01-09,372957100291101,69,0,c(-100.488329, 37.499804),"1979","143-72",-100.488329,37.499804,189.1755371,"132-197"
"1481","Gray",-123.75,"Meade NW",1980-01-14,372957100291101,69,0,c(-100.488329, 37.499804),"1980","143-72",-100.488329,37.499804,189.1755371,"132-197"
"1482","Gray",-127.31,"Meade NW",1981-01-14,372957100291101,69,0,c(-100.488329, 37.499804),"1981","143-72",-100.488329,37.499804,189.1755371,"132-197"
"1483","Gray",-128.76,"Meade NW",1982-01-14,372957100291101,69,0,c(-100.488329, 37.499804),"1982","143-72",-100.488329,37.499804,189.1755371,"132-197"
"1484","Gray",-132.15,"Meade NW",1983-01-12,372957100291101,69,0,c(-100.488329, 37.499804),"1983","143-72",-100.488329,37.499804,189.1755371,"132-197"
"1485","Gray",-132.9,"Meade NW",1984-01-26,372957100291101,69,0,c(-100.488329, 37.499804),"1984","143-72",-100.488329,37.499804,189.1755371,"132-197"
"1486","Gray",-136.64,"Meade NW",1985-01-23,372957100291101,69,0,c(-100.488329, 37.499804),"1985","143-72",-100.488329,37.499804,189.1755371,"132-197"
"1487","Gray",-139.69,"Meade NW",1986-01-24,372957100291101,69,0,c(-100.488329, 37.499804),"1986","143-72",-100.488329,37.499804,189.1755371,"132-197"
"1488","Gray",-139.9,"Meade NW",1987-01-07,372957100291101,69,0,c(-100.488329, 37.499804),"1987","143-72",-100.488329,37.499804,189.1755371,"132-197"
"1489","Gray",-141.93,"Meade NW",1987-12-22,372957100291101,69,0,c(-100.488329, 37.499804),"1987","143-72",-100.488329,37.499804,189.1755371,"132-197"
"1490","Gray",-143.77,"Meade NW",1989-01-10,372957100291101,69,0,c(-100.488329, 37.499804),"1989","143-72",-100.488329,37.499804,189.1755371,"132-197"
"1491","Gray",-145.25,"Meade NW",1990-01-07,372957100291101,69,0,c(-100.488329, 37.499804),"1990","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1492","Gray",-147.88,"Meade NW",1991-01-16,372957100291101,69,0,c(-100.488329, 37.499804),"1991","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1493","Gray",-150.33,"Meade NW",1992-01-23,372957100291101,69,0,c(-100.488329, 37.499804),"1992","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1494","Gray",-151.98,"Meade NW",1993-02-05,372957100291101,69,0,c(-100.488329, 37.499804),"1993","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1495","Gray",-153.2,"Meade NW",1994-01-13,372957100291101,69,0,c(-100.488329, 37.499804),"1994","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1496","Gray",-155.09,"Meade NW",1995-01-20,372957100291101,69,0,c(-100.488329, 37.499804),"1995","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1497","Gray",-157.58,"Meade NW",1996-01-19,372957100291101,69,0,c(-100.488329, 37.499804),"1996","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1498","Gray",-158.9,"Meade NW",1997-01-08,372957100291101,69,0,c(-100.488329, 37.499804),"1997","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1499","Gray",-160,"Meade NW",1998-01-07,372957100291101,69,0,c(-100.488329, 37.499804),"1998","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1500","Gray",-165.66,"Meade NW",1999-01-06,372957100291101,69,0,c(-100.488329, 37.499804),"1999","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1501","Gray",-163.6,"Meade NW",2000-01-07,372957100291101,69,0,c(-100.488329, 37.499804),"2000","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1502","Gray",-164.54,"Meade NW",2001-01-06,372957100291101,69,0,c(-100.488329, 37.499804),"2001","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1503","Gray",-168.14,"Meade NW",2002-01-07,372957100291101,69,0,c(-100.488329, 37.499804),"2002","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1504","Gray",-171.1,"Meade NW",2003-01-10,372957100291101,69,0,c(-100.488329, 37.499804),"2003","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1505","Gray",-172.64,"Meade NW",2004-01-06,372957100291101,69,0,c(-100.488329, 37.499804),"2004","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1506","Gray",-172.98,"Meade NW",2005-01-12,372957100291101,69,0,c(-100.488329, 37.499804),"2005","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1507","Gray",-179.32,"Meade NW",2006-01-05,372957100291101,69,0,c(-100.488329, 37.499804),"2006","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1508","Gray",-182.45,"Meade NW",2007-01-08,372957100291101,69,0,c(-100.488329, 37.499804),"2007","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1509","Gray",-182.37,"Meade NW",2008-01-07,372957100291101,69,0,c(-100.488329, 37.499804),"2008","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1510","Gray",-183.57,"Meade NW",2009-01-05,372957100291101,69,0,c(-100.488329, 37.499804),"2009","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1511","Gray",-186.15,"Meade NW",2010-01-06,372957100291101,69,0,c(-100.488329, 37.499804),"2010","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1512","Gray",-191.8,"Meade NW",2011-01-04,372957100291101,69,0,c(-100.488329, 37.499804),"2011","215-144",-100.488329,37.499804,189.1755371,"132-197"
"1513","Gray",-108.4,NA,1972-01-21,373159100333301,69,0,c(-100.5617306, 37.5333116),"1972","143-72",-100.5617306,37.5333116,176.6197357,"132-197"
"1514","Gray",-108.68,NA,1973-01-18,373159100333301,69,0,c(-100.5617306, 37.5333116),"1973","143-72",-100.5617306,37.5333116,176.6197357,"132-197"
"1515","Gray",-109.03,NA,1974-01-24,373159100333301,69,0,c(-100.5617306, 37.5333116),"1974","143-72",-100.5617306,37.5333116,176.6197357,"132-197"
"1516","Gray",-111.6,NA,1975-01-14,373159100333301,69,0,c(-100.5617306, 37.5333116),"1975","143-72",-100.5617306,37.5333116,176.6197357,"132-197"
"1517","Gray",-115.12,NA,1976-01-26,373159100333301,69,0,c(-100.5617306, 37.5333116),"1976","143-72",-100.5617306,37.5333116,176.6197357,"132-197"
"1518","Gray",-119.13,NA,1977-01-10,373159100333301,69,0,c(-100.5617306, 37.5333116),"1977","143-72",-100.5617306,37.5333116,176.6197357,"132-197"
"1519","Gray",-122.56,NA,1978-01-19,373159100333301,69,0,c(-100.5617306, 37.5333116),"1978","143-72",-100.5617306,37.5333116,176.6197357,"132-197"
"1520","Gray",-127.7,NA,1980-01-17,373159100333301,69,0,c(-100.5617306, 37.5333116),"1980","143-72",-100.5617306,37.5333116,176.6197357,"132-197"
"1521","Gray",-133.03,NA,1981-01-14,373159100333301,69,0,c(-100.5617306, 37.5333116),"1981","143-72",-100.5617306,37.5333116,176.6197357,"132-197"
"1522","Gray",-133.29,NA,1982-01-14,373159100333301,69,0,c(-100.5617306, 37.5333116),"1982","143-72",-100.5617306,37.5333116,176.6197357,"132-197"
"1523","Gray",-135.99,NA,1983-01-12,373159100333301,69,0,c(-100.5617306, 37.5333116),"1983","143-72",-100.5617306,37.5333116,176.6197357,"132-197"
"1524","Gray",-137.64,NA,1984-01-26,373159100333301,69,0,c(-100.5617306, 37.5333116),"1984","143-72",-100.5617306,37.5333116,176.6197357,"132-197"
"1525","Gray",-14.53,"INGALLS",1985-01-21,374848100250301,69,0,c(-100.419125, 37.814002),"1985","71-0",-100.419125,37.814002,127.493576,"66-131"
"1526","Gray",-12,"INGALLS",1986-01-23,374848100250301,69,0,c(-100.419125, 37.814002),"1986","71-0",-100.419125,37.814002,127.493576,"66-131"
"1527","Gray",-13.28,"INGALLS",1986-12-01,374848100250301,69,0,c(-100.419125, 37.814002),"1986","71-0",-100.419125,37.814002,127.493576,"66-131"
"1528","Gray",-11.65,"INGALLS",1987-01-01,374848100250301,69,0,c(-100.419125, 37.814002),"1987","71-0",-100.419125,37.814002,127.493576,"66-131"
"1529","Gray",-11.87,"INGALLS",1987-01-06,374848100250301,69,0,c(-100.419125, 37.814002),"1987","71-0",-100.419125,37.814002,127.493576,"66-131"
"1530","Gray",-11.34,"INGALLS",1987-03-01,374848100250301,69,0,c(-100.419125, 37.814002),"1987","71-0",-100.419125,37.814002,127.493576,"66-131"
"1531","Gray",-10.16,"INGALLS",1987-05-01,374848100250301,69,0,c(-100.419125, 37.814002),"1987","71-0",-100.419125,37.814002,127.493576,"66-131"
"1532","Gray",-8.01,"INGALLS",1987-07-01,374848100250301,69,0,c(-100.419125, 37.814002),"1987","71-0",-100.419125,37.814002,127.493576,"66-131"
"1533","Gray",-9.09,"INGALLS",1987-08-01,374848100250301,69,0,c(-100.419125, 37.814002),"1987","71-0",-100.419125,37.814002,127.493576,"66-131"
"1534","Gray",-9.01,"INGALLS",1987-09-01,374848100250301,69,0,c(-100.419125, 37.814002),"1987","71-0",-100.419125,37.814002,127.493576,"66-131"
"1535","Gray",-8.89,"INGALLS",1987-10-01,374848100250301,69,0,c(-100.419125, 37.814002),"1987","71-0",-100.419125,37.814002,127.493576,"66-131"
"1536","Gray",-9.81,"INGALLS",1987-11-01,374848100250301,69,0,c(-100.419125, 37.814002),"1987","71-0",-100.419125,37.814002,127.493576,"66-131"
"1537","Gray",-9.99,"INGALLS",1987-12-01,374848100250301,69,0,c(-100.419125, 37.814002),"1987","71-0",-100.419125,37.814002,127.493576,"66-131"
"1538","Gray",-11.58,"INGALLS",1987-12-21,374848100250301,69,0,c(-100.419125, 37.814002),"1987","71-0",-100.419125,37.814002,127.493576,"66-131"
"1539","Gray",-11.41,"INGALLS",1988-03-01,374848100250301,69,0,c(-100.419125, 37.814002),"1988","71-0",-100.419125,37.814002,127.493576,"66-131"
"1540","Gray",-11.91,"INGALLS",1988-05-01,374848100250301,69,0,c(-100.419125, 37.814002),"1988","71-0",-100.419125,37.814002,127.493576,"66-131"
"1541","Gray",-12.01,"INGALLS",1988-06-01,374848100250301,69,0,c(-100.419125, 37.814002),"1988","71-0",-100.419125,37.814002,127.493576,"66-131"
"1542","Gray",-12.31,"INGALLS",1988-07-01,374848100250301,69,0,c(-100.419125, 37.814002),"1988","71-0",-100.419125,37.814002,127.493576,"66-131"
"1543","Gray",-12.51,"INGALLS",1988-08-01,374848100250301,69,0,c(-100.419125, 37.814002),"1988","71-0",-100.419125,37.814002,127.493576,"66-131"
"1544","Gray",-12.63,"INGALLS",1988-09-01,374848100250301,69,0,c(-100.419125, 37.814002),"1988","71-0",-100.419125,37.814002,127.493576,"66-131"
"1545","Gray",-14.03,"INGALLS",1988-10-01,374848100250301,69,0,c(-100.419125, 37.814002),"1988","71-0",-100.419125,37.814002,127.493576,"66-131"
"1546","Gray",-13.09,"INGALLS",1988-11-01,374848100250301,69,0,c(-100.419125, 37.814002),"1988","71-0",-100.419125,37.814002,127.493576,"66-131"
"1547","Gray",-13.06,"INGALLS",1988-12-01,374848100250301,69,0,c(-100.419125, 37.814002),"1988","71-0",-100.419125,37.814002,127.493576,"66-131"
"1548","Gray",-13.24,"INGALLS",1989-01-11,374848100250301,69,0,c(-100.419125, 37.814002),"1989","71-0",-100.419125,37.814002,127.493576,"66-131"
"1549","Gray",-12.32,"INGALLS",1989-02-01,374848100250301,69,0,c(-100.419125, 37.814002),"1989","71-0",-100.419125,37.814002,127.493576,"66-131"
"1550","Gray",-12.72,"INGALLS",1989-03-01,374848100250301,69,0,c(-100.419125, 37.814002),"1989","71-0",-100.419125,37.814002,127.493576,"66-131"
"1551","Gray",-12.79,"INGALLS",1989-04-01,374848100250301,69,0,c(-100.419125, 37.814002),"1989","71-0",-100.419125,37.814002,127.493576,"66-131"
"1552","Gray",-12.79,"INGALLS",1989-06-01,374848100250301,69,0,c(-100.419125, 37.814002),"1989","71-0",-100.419125,37.814002,127.493576,"66-131"
"1553","Gray",-12.56,"INGALLS",1989-07-01,374848100250301,69,0,c(-100.419125, 37.814002),"1989","71-0",-100.419125,37.814002,127.493576,"66-131"
"1554","Gray",-12.98,"INGALLS",1989-09-01,374848100250301,69,0,c(-100.419125, 37.814002),"1989","71-0",-100.419125,37.814002,127.493576,"66-131"
"1555","Gray",-13.24,"INGALLS",1989-11-01,374848100250301,69,0,c(-100.419125, 37.814002),"1989","71-0",-100.419125,37.814002,127.493576,"66-131"
"1556","Gray",-13.37,"INGALLS",1989-12-01,374848100250301,69,0,c(-100.419125, 37.814002),"1989","71-0",-100.419125,37.814002,127.493576,"66-131"
"1557","Gray",-13.58,"INGALLS",1990-02-01,374848100250301,69,0,c(-100.419125, 37.814002),"1990","71-0",-100.419125,37.814002,127.493576,"66-131"
"1558","Gray",-12.96,"INGALLS",1990-04-01,374848100250301,69,0,c(-100.419125, 37.814002),"1990","71-0",-100.419125,37.814002,127.493576,"66-131"
"1559","Gray",-12.59,"INGALLS",1990-05-01,374848100250301,69,0,c(-100.419125, 37.814002),"1990","71-0",-100.419125,37.814002,127.493576,"66-131"
"1560","Gray",-12.72,"INGALLS",1990-06-01,374848100250301,69,0,c(-100.419125, 37.814002),"1990","71-0",-100.419125,37.814002,127.493576,"66-131"
"1561","Gray",-13.35,"INGALLS",1990-08-01,374848100250301,69,0,c(-100.419125, 37.814002),"1990","71-0",-100.419125,37.814002,127.493576,"66-131"
"1562","Gray",-13.66,"INGALLS",1990-09-01,374848100250301,69,0,c(-100.419125, 37.814002),"1990","71-0",-100.419125,37.814002,127.493576,"66-131"
"1563","Gray",-13.97,"INGALLS",1990-10-01,374848100250301,69,0,c(-100.419125, 37.814002),"1990","71-0",-100.419125,37.814002,127.493576,"66-131"
"1564","Gray",-14.15,"INGALLS",1990-11-01,374848100250301,69,0,c(-100.419125, 37.814002),"1990","71-0",-100.419125,37.814002,127.493576,"66-131"
"1565","Gray",-11.24,"INGALLS",1990-12-01,374848100250301,69,0,c(-100.419125, 37.814002),"1990","71-0",-100.419125,37.814002,127.493576,"66-131"
"1566","Gray",-13.58,"INGALLS",1991-01-01,374848100250301,69,0,c(-100.419125, 37.814002),"1991","71-0",-100.419125,37.814002,127.493576,"66-131"
"1567","Gray",-14.3,"INGALLS",1991-01-11,374848100250301,69,0,c(-100.419125, 37.814002),"1991","71-0",-100.419125,37.814002,127.493576,"66-131"
"1568","Gray",-14.42,"INGALLS",1991-02-01,374848100250301,69,0,c(-100.419125, 37.814002),"1991","71-0",-100.419125,37.814002,127.493576,"66-131"
"1569","Gray",-14.52,"INGALLS",1991-03-01,374848100250301,69,0,c(-100.419125, 37.814002),"1991","71-0",-100.419125,37.814002,127.493576,"66-131"
"1570","Gray",-14.66,"INGALLS",1991-04-01,374848100250301,69,0,c(-100.419125, 37.814002),"1991","71-0",-100.419125,37.814002,127.493576,"66-131"
"1571","Gray",-14.78,"INGALLS",1991-05-01,374848100250301,69,0,c(-100.419125, 37.814002),"1991","71-0",-100.419125,37.814002,127.493576,"66-131"
"1572","Gray",-14.9,"INGALLS",1991-06-01,374848100250301,69,0,c(-100.419125, 37.814002),"1991","71-0",-100.419125,37.814002,127.493576,"66-131"
"1573","Gray",-14.98,"INGALLS",1991-07-01,374848100250301,69,0,c(-100.419125, 37.814002),"1991","71-0",-100.419125,37.814002,127.493576,"66-131"
"1574","Gray",-15.09,"INGALLS",1991-08-01,374848100250301,69,0,c(-100.419125, 37.814002),"1991","71-0",-100.419125,37.814002,127.493576,"66-131"
"1575","Gray",-15.75,"INGALLS",1991-11-01,374848100250301,69,0,c(-100.419125, 37.814002),"1991","71-0",-100.419125,37.814002,127.493576,"66-131"
"1576","Gray",-15.75,"INGALLS",1992-01-01,374848100250301,69,0,c(-100.419125, 37.814002),"1992","71-0",-100.419125,37.814002,127.493576,"66-131"
"1577","Gray",-15.5,"INGALLS",1992-01-16,374848100250301,69,0,c(-100.419125, 37.814002),"1992","71-0",-100.419125,37.814002,127.493576,"66-131"
"1578","Gray",-16.06,"INGALLS",1992-03-01,374848100250301,69,0,c(-100.419125, 37.814002),"1992","71-0",-100.419125,37.814002,127.493576,"66-131"
"1579","Gray",-16.42,"INGALLS",1992-05-01,374848100250301,69,0,c(-100.419125, 37.814002),"1992","71-0",-100.419125,37.814002,127.493576,"66-131"
"1580","Gray",-16.34,"INGALLS",1992-06-01,374848100250301,69,0,c(-100.419125, 37.814002),"1992","71-0",-100.419125,37.814002,127.493576,"66-131"
"1581","Gray",-15.94,"INGALLS",1992-07-01,374848100250301,69,0,c(-100.419125, 37.814002),"1992","71-0",-100.419125,37.814002,127.493576,"66-131"
"1582","Gray",-16.4,"INGALLS",1992-09-01,374848100250301,69,0,c(-100.419125, 37.814002),"1992","71-0",-100.419125,37.814002,127.493576,"66-131"
"1583","Gray",-16.53,"INGALLS",1992-10-01,374848100250301,69,0,c(-100.419125, 37.814002),"1992","71-0",-100.419125,37.814002,127.493576,"66-131"
"1584","Gray",-16.66,"INGALLS",1992-11-01,374848100250301,69,0,c(-100.419125, 37.814002),"1992","71-0",-100.419125,37.814002,127.493576,"66-131"
"1585","Gray",-16.83,"INGALLS",1993-01-01,374848100250301,69,0,c(-100.419125, 37.814002),"1993","71-0",-100.419125,37.814002,127.493576,"66-131"
"1586","Gray",-16.85,"INGALLS",1993-02-04,374848100250301,69,0,c(-100.419125, 37.814002),"1993","71-0",-100.419125,37.814002,127.493576,"66-131"
"1587","Gray",-16.37,"INGALLS",1993-03-01,374848100250301,69,0,c(-100.419125, 37.814002),"1993","71-0",-100.419125,37.814002,127.493576,"66-131"
"1588","Gray",-16.19,"INGALLS",1993-05-01,374848100250301,69,0,c(-100.419125, 37.814002),"1993","71-0",-100.419125,37.814002,127.493576,"66-131"
"1589","Gray",-16.59,"INGALLS",1993-07-01,374848100250301,69,0,c(-100.419125, 37.814002),"1993","71-0",-100.419125,37.814002,127.493576,"66-131"
"1590","Gray",-16.7,"INGALLS",1993-08-01,374848100250301,69,0,c(-100.419125, 37.814002),"1993","71-0",-100.419125,37.814002,127.493576,"66-131"
"1591","Gray",-17.27,"INGALLS",1993-11-01,374848100250301,69,0,c(-100.419125, 37.814002),"1993","71-0",-100.419125,37.814002,127.493576,"66-131"
"1592","Gray",-17.11,"INGALLS",1994-01-01,374848100250301,69,0,c(-100.419125, 37.814002),"1994","71-0",-100.419125,37.814002,127.493576,"66-131"
"1593","Gray",-17.09,"INGALLS",1994-01-07,374848100250301,69,0,c(-100.419125, 37.814002),"1994","71-0",-100.419125,37.814002,127.493576,"66-131"
"1594","Gray",-17.29,"INGALLS",1994-03-01,374848100250301,69,0,c(-100.419125, 37.814002),"1994","71-0",-100.419125,37.814002,127.493576,"66-131"
"1595","Gray",-17.45,"INGALLS",1994-05-01,374848100250301,69,0,c(-100.419125, 37.814002),"1994","71-0",-100.419125,37.814002,127.493576,"66-131"
"1596","Gray",-18.08,"INGALLS",1994-09-01,374848100250301,69,0,c(-100.419125, 37.814002),"1994","71-0",-100.419125,37.814002,127.493576,"66-131"
"1597","Gray",-18.37,"INGALLS",1994-11-01,374848100250301,69,0,c(-100.419125, 37.814002),"1994","71-0",-100.419125,37.814002,127.493576,"66-131"
"1598","Gray",-18.4,"INGALLS",1994-12-01,374848100250301,69,0,c(-100.419125, 37.814002),"1994","71-0",-100.419125,37.814002,127.493576,"66-131"
"1599","Gray",-18.47,"INGALLS",1995-01-01,374848100250301,69,0,c(-100.419125, 37.814002),"1995","71-0",-100.419125,37.814002,127.493576,"66-131"
"1600","Gray",-18.43,"INGALLS",1995-01-13,374848100250301,69,0,c(-100.419125, 37.814002),"1995","71-0",-100.419125,37.814002,127.493576,"66-131"
"1601","Gray",-18.54,"INGALLS",1995-03-01,374848100250301,69,0,c(-100.419125, 37.814002),"1995","71-0",-100.419125,37.814002,127.493576,"66-131"
"1602","Gray",-18.54,"INGALLS",1995-05-01,374848100250301,69,0,c(-100.419125, 37.814002),"1995","71-0",-100.419125,37.814002,127.493576,"66-131"
"1603","Gray",-18.44,"INGALLS",1995-07-01,374848100250301,69,0,c(-100.419125, 37.814002),"1995","71-0",-100.419125,37.814002,127.493576,"66-131"
"1604","Gray",-14.02,"INGALLS",1995-09-01,374848100250301,69,0,c(-100.419125, 37.814002),"1995","71-0",-100.419125,37.814002,127.493576,"66-131"
"1605","Gray",-14.38,"INGALLS",1995-11-01,374848100250301,69,0,c(-100.419125, 37.814002),"1995","71-0",-100.419125,37.814002,127.493576,"66-131"
"1606","Gray",-14.14,"INGALLS",1996-01-13,374848100250301,69,0,c(-100.419125, 37.814002),"1996","71-0",-100.419125,37.814002,127.493576,"66-131"
"1607","Gray",-13.8,"INGALLS",1996-03-01,374848100250301,69,0,c(-100.419125, 37.814002),"1996","71-0",-100.419125,37.814002,127.493576,"66-131"
"1608","Gray",-14.08,"INGALLS",1996-05-01,374848100250301,69,0,c(-100.419125, 37.814002),"1996","71-0",-100.419125,37.814002,127.493576,"66-131"
"1609","Gray",-14.37,"INGALLS",1996-07-01,374848100250301,69,0,c(-100.419125, 37.814002),"1996","71-0",-100.419125,37.814002,127.493576,"66-131"
"1610","Gray",-12.17,"INGALLS",1996-09-01,374848100250301,69,0,c(-100.419125, 37.814002),"1996","71-0",-100.419125,37.814002,127.493576,"66-131"
"1611","Gray",-12.13,"INGALLS",1996-12-01,374848100250301,69,0,c(-100.419125, 37.814002),"1996","71-0",-100.419125,37.814002,127.493576,"66-131"
"1612","Gray",-12.44,"INGALLS",1997-01-06,374848100250301,69,0,c(-100.419125, 37.814002),"1997","71-0",-100.419125,37.814002,127.493576,"66-131"
"1613","Gray",-12.42,"INGALLS",1997-03-01,374848100250301,69,0,c(-100.419125, 37.814002),"1997","71-0",-100.419125,37.814002,127.493576,"66-131"
"1614","Gray",-12.39,"INGALLS",1997-09-01,374848100250301,69,0,c(-100.419125, 37.814002),"1997","71-0",-100.419125,37.814002,127.493576,"66-131"
"1615","Gray",-11.15,"INGALLS",1998-01-01,374848100250301,69,0,c(-100.419125, 37.814002),"1998","71-0",-100.419125,37.814002,127.493576,"66-131"
"1616","Gray",-11.57,"INGALLS",1998-01-07,374848100250301,69,0,c(-100.419125, 37.814002),"1998","71-0",-100.419125,37.814002,127.493576,"66-131"
"1617","Gray",-12.57,"INGALLS",1998-04-01,374848100250301,69,0,c(-100.419125, 37.814002),"1998","71-0",-100.419125,37.814002,127.493576,"66-131"
"1618","Gray",-12.93,"INGALLS",1998-09-01,374848100250301,69,0,c(-100.419125, 37.814002),"1998","71-0",-100.419125,37.814002,127.493576,"66-131"
"1619","Gray",-12.14,"INGALLS",1999-01-05,374848100250301,69,0,c(-100.419125, 37.814002),"1999","71-0",-100.419125,37.814002,127.493576,"66-131"
"1620","Gray",-11.67,"INGALLS",1999-04-01,374848100250301,69,0,c(-100.419125, 37.814002),"1999","71-0",-100.419125,37.814002,127.493576,"66-131"
"1621","Gray",-10.24,"INGALLS",1999-06-01,374848100250301,69,0,c(-100.419125, 37.814002),"1999","71-0",-100.419125,37.814002,127.493576,"66-131"
"1622","Gray",-11.89,"INGALLS",1999-12-01,374848100250301,69,0,c(-100.419125, 37.814002),"1999","71-0",-100.419125,37.814002,127.493576,"66-131"
"1623","Gray",-11.86,"INGALLS",2000-01-01,374848100250301,69,0,c(-100.419125, 37.814002),"2000","71-0",-100.419125,37.814002,127.493576,"66-131"
"1624","Gray",-11.89,"INGALLS",2000-01-06,374848100250301,69,0,c(-100.419125, 37.814002),"2000","71-0",-100.419125,37.814002,127.493576,"66-131"
"1625","Gray",-11.14,"INGALLS",2000-04-01,374848100250301,69,0,c(-100.419125, 37.814002),"2000","71-0",-100.419125,37.814002,127.493576,"66-131"
"1626","Gray",-14.62,"INGALLS",2000-10-01,374848100250301,69,0,c(-100.419125, 37.814002),"2000","71-0",-100.419125,37.814002,127.493576,"66-131"
"1627","Gray",-13.52,"INGALLS",2001-01-01,374848100250301,69,0,c(-100.419125, 37.814002),"2001","71-0",-100.419125,37.814002,127.493576,"66-131"
"1628","Gray",-13.86,"INGALLS",2001-01-06,374848100250301,69,0,c(-100.419125, 37.814002),"2001","71-0",-100.419125,37.814002,127.493576,"66-131"
"1629","Gray",-12.75,"INGALLS",2001-04-01,374848100250301,69,0,c(-100.419125, 37.814002),"2001","71-0",-100.419125,37.814002,127.493576,"66-131"
"1630","Gray",-12.84,"INGALLS",2001-07-01,374848100250301,69,0,c(-100.419125, 37.814002),"2001","71-0",-100.419125,37.814002,127.493576,"66-131"
"1631","Gray",-16.34,"INGALLS",2001-10-01,374848100250301,69,0,c(-100.419125, 37.814002),"2001","71-0",-100.419125,37.814002,127.493576,"66-131"
"1632","Gray",-15.31,"INGALLS",2002-01-07,374848100250301,69,0,c(-100.419125, 37.814002),"2002","71-0",-100.419125,37.814002,127.493576,"66-131"
"1633","Gray",-19.09,"INGALLS",2003-01-10,374848100250301,69,0,c(-100.419125, 37.814002),"2003","71-0",-100.419125,37.814002,127.493576,"66-131"
"1634","Gray",-21.85,"INGALLS",2004-01-06,374848100250301,69,0,c(-100.419125, 37.814002),"2004","71-0",-100.419125,37.814002,127.493576,"66-131"
"1635","Gray",-27.58,"INGALLS",2005-10-17,374848100250301,69,0,c(-100.419125, 37.814002),"2005","71-0",-100.419125,37.814002,127.493576,"66-131"
"1636","Gray",-145.06,"Copeland SE",1965-01-28,373054100354401,69,0,c(-100.5966245, 37.5157475),"1965","215-144",-100.5966245,37.5157475,176.6936951,"132-197"
"1637","Gray",-144.64,"Copeland SE",1966-01-17,373054100354401,69,0,c(-100.5966245, 37.5157475),"1966","215-144",-100.5966245,37.5157475,176.6936951,"132-197"
"1638","Gray",-145.65,"Copeland SE",1967-01-24,373054100354401,69,0,c(-100.5966245, 37.5157475),"1967","215-144",-100.5966245,37.5157475,176.6936951,"132-197"
"1639","Gray",-146.19,"Copeland SE",1968-01-16,373054100354401,69,0,c(-100.5966245, 37.5157475),"1968","215-144",-100.5966245,37.5157475,176.6936951,"132-197"
"1640","Gray",-148,"Copeland SE",1969-01-20,373054100354401,69,0,c(-100.5966245, 37.5157475),"1969","215-144",-100.5966245,37.5157475,176.6936951,"132-197"
"1641","Gray",-149.12,"Copeland SE",1970-01-20,373054100354401,69,0,c(-100.5966245, 37.5157475),"1970","215-144",-100.5966245,37.5157475,176.6936951,"132-197"
"1642","Gray",-150.61,"Copeland SE",1971-01-21,373054100354401,69,0,c(-100.5966245, 37.5157475),"1971","215-144",-100.5966245,37.5157475,176.6936951,"132-197"
"1643","Gray",-155.35,"Copeland SE",1972-01-21,373054100354401,69,0,c(-100.5966245, 37.5157475),"1972","215-144",-100.5966245,37.5157475,176.6936951,"132-197"
"1644","Gray",-154.1,"Copeland SE",1973-01-18,373054100354401,69,0,c(-100.5966245, 37.5157475),"1973","215-144",-100.5966245,37.5157475,176.6936951,"132-197"
